customer_id,customer_name,boiler_history,boiler_company,registration_date,have_insurance
CUST00196290,Customer_115142,Yes,Glow-worm,2026-07-03,No
CUST00012106,Customer_115143,Yes,Viessmann,2015-10-11,No
CUST00099942,Customer_115144,Yes,Glow-worm,2015-08-11,Yes
CUST00247261,Customer_115145,Yes,Vaillant,2022-08-13,Yes
CUST00263098,Customer_115146,Yes,Baxi,2021-10-20,No
CUST00071605,Customer_115147,Yes,Ideal,2018-12-02,No
CUST00204796,Customer_115148,Yes,Glow-worm,2023-04-27,No
CUST00125160,Customer_115149,Yes,Glow-worm,2023-08-03,No
CUST00068594,Customer_115150,Yes,Vaillant,2019-11-25,No
CUST00092863,Customer_115151,Yes,Glow-worm,2022-03-04,Yes
CUST00118994,Customer_115152,Yes,Worcester Bosch,2015-06-10,Yes
CUST00151781,Customer_115153,Yes,Vaillant,2015-08-19,Yes
CUST00033866,Customer_115154,Yes,Worcester Bosch,2021-05-11,Yes
CUST00002297,Customer_115155,Yes,Vaillant,2023-08-30,Yes
CUST00029338,Customer_115156,Yes,Ideal,2017-11-05,No
CUST00066736,Customer_115157,Yes,Viessmann,2019-08-04,Yes
CUST00051573,Customer_115158,Yes,Baxi,2024-10-27,No
CUST00128163,Customer_115159,Yes,Vaillant,2025-11-02,No
CUST00186317,Customer_115160,Yes,Vaillant,2018-03-23,Yes
CUST00007322,Customer_115161,Yes,Ideal,2024-03-01,No
CUST00264844,Customer_115162,Yes,Ideal,2019-04-12,Yes
CUST00184216,Customer_115163,Yes,Baxi,2016-08-09,No
CUST00214725,Customer_115164,Yes,Vaillant,2023-08-23,No
CUST00262305,Customer_115165,Yes,Ideal,2015-08-14,Yes
CUST00082975,Customer_115166,Yes,Viessmann,2023-01-04,Yes
CUST00248024,Customer_115167,Yes,Worcester Bosch,2021-02-28,Yes
CUST00015983,Customer_115168,Yes,Worcester Bosch,2024-02-22,Yes
CUST00042316,Customer_115169,Yes,Ideal,2025-07-20,Yes
CUST00141191,Customer_115170,Yes,Baxi,2016-11-17,Yes
CUST00224673,Customer_115171,Yes,Ideal,2023-09-09,No
CUST00250352,Customer_115172,Yes,Ideal,2021-04-08,No
CUST00126666,Customer_115173,Yes,Worcester Bosch,2021-04-05,No
CUST00128379,Customer_115174,Yes,Ideal,2021-10-06,Yes
CUST00098002,Customer_115175,Yes,Baxi,2017-10-16,Yes
CUST00228408,Customer_115176,Yes,Worcester Bosch,2015-09-05,Yes
CUST00019546,Customer_115177,Yes,Glow-worm,2020-08-08,Yes
CUST00017659,Customer_115178,Yes,Worcester Bosch,2015-02-15,No
CUST00057712,Customer_115179,Yes,Worcester Bosch,2020-11-13,Yes
CUST00244908,Customer_115180,Yes,Viessmann,2015-02-24,Yes
CUST00071081,Customer_115181,Yes,Vaillant,2020-05-28,Yes
CUST00154289,Customer_115182,Yes,Ideal,2017-05-04,No
CUST00179445,Customer_115183,Yes,Viessmann,2023-10-27,No
CUST00233528,Customer_115184,Yes,Ideal,2016-11-17,Yes
CUST00089511,Customer_115185,Yes,Baxi,2017-05-04,No
CUST00040720,Customer_115186,Yes,Glow-worm,2025-06-25,Yes
CUST00261660,Customer_115187,Yes,Vaillant,2020-05-30,Yes
CUST00190065,Customer_115188,Yes,Ideal,2022-03-05,No
CUST00022349,Customer_115189,Yes,Ideal,2023-03-13,No
CUST00007105,Customer_115190,Yes,Vaillant,2015-01-23,Yes
CUST00029507,Customer_115191,Yes,Baxi,2017-12-25,No
CUST00155312,Customer_115192,Yes,Baxi,2024-10-11,Yes
CUST00143366,Customer_115193,Yes,Ideal,2020-04-05,Yes
CUST00039320,Customer_115194,Yes,Vaillant,2018-12-10,Yes
CUST00217980,Customer_115195,Yes,Worcester Bosch,2022-12-19,No
CUST00148434,Customer_115196,Yes,Worcester Bosch,2017-05-11,No
CUST00248723,Customer_115197,Yes,Glow-worm,2016-04-23,No
CUST00253147,Customer_115198,Yes,Viessmann,2025-11-09,No
CUST00173454,Customer_115199,Yes,Glow-worm,2024-01-20,Yes
CUST00067922,Customer_115200,Yes,Vaillant,2024-06-30,No
CUST00243295,Customer_115201,Yes,Baxi,2023-09-15,Yes
CUST00214695,Customer_115202,Yes,Viessmann,2015-02-10,Yes
CUST00033006,Customer_115203,Yes,Baxi,2022-03-29,Yes
CUST00040943,Customer_115204,Yes,Viessmann,2017-06-27,No
CUST00016211,Customer_115205,Yes,Baxi,2026-06-25,No
CUST00086390,Customer_115206,Yes,Ideal,2021-12-25,No
CUST00089585,Customer_115207,Yes,Baxi,2018-02-28,Yes
CUST00064012,Customer_115208,Yes,Vaillant,2020-09-22,No
CUST00080811,Customer_115209,Yes,Viessmann,2022-11-16,No
CUST00067259,Customer_115210,Yes,Worcester Bosch,2023-07-30,No
CUST00103169,Customer_115211,Yes,Ideal,2023-12-11,No
CUST00122144,Customer_115212,Yes,Glow-worm,2020-03-01,No
CUST00008895,Customer_115213,Yes,Baxi,2017-02-15,Yes
CUST00199338,Customer_115214,Yes,Worcester Bosch,2015-04-04,Yes
CUST00101539,Customer_115215,Yes,Glow-worm,2023-08-31,Yes
CUST00111510,Customer_115216,Yes,Glow-worm,2019-12-22,No
CUST00252682,Customer_115217,Yes,Glow-worm,2016-06-15,No
CUST00094647,Customer_115218,Yes,Viessmann,2015-04-30,Yes
CUST00040433,Customer_115219,Yes,Ideal,2020-06-16,Yes
CUST00220890,Customer_115220,Yes,Glow-worm,2025-10-30,Yes
CUST00211646,Customer_115221,Yes,Ideal,2022-01-15,Yes
CUST00260687,Customer_115222,Yes,Ideal,2022-06-25,Yes
CUST00185698,Customer_115223,Yes,Glow-worm,2025-07-06,No
CUST00046023,Customer_115224,Yes,Worcester Bosch,2022-03-07,Yes
CUST00130681,Customer_115225,Yes,Glow-worm,2024-11-06,No
CUST00228749,Customer_115226,Yes,Viessmann,2022-06-03,Yes
CUST00123917,Customer_115227,Yes,Baxi,2021-12-11,No
CUST00235902,Customer_115228,Yes,Viessmann,2018-10-30,No
CUST00178757,Customer_115229,Yes,Ideal,2019-08-21,Yes
CUST00040086,Customer_115230,Yes,Viessmann,2025-10-29,Yes
CUST00202021,Customer_115231,Yes,Baxi,2022-09-23,No
CUST00253048,Customer_115232,Yes,Glow-worm,2024-04-01,No
CUST00102582,Customer_115233,Yes,Glow-worm,2022-06-07,Yes
CUST00265124,Customer_115234,Yes,Glow-worm,2020-01-31,Yes
CUST00078853,Customer_115235,Yes,Viessmann,2015-09-19,No
CUST00153698,Customer_115236,Yes,Glow-worm,2019-03-17,No
CUST00127549,Customer_115237,Yes,Glow-worm,2020-11-20,No
CUST00158666,Customer_115238,Yes,Glow-worm,2019-05-13,No
CUST00012407,Customer_115239,Yes,Ideal,2021-11-09,No
CUST00098132,Customer_115240,Yes,Ideal,2024-01-12,Yes
CUST00199377,Customer_115241,Yes,Baxi,2015-11-12,No
CUST00067297,Customer_115242,Yes,Vaillant,2020-10-06,Yes
CUST00155283,Customer_115243,Yes,Viessmann,2024-12-07,No
CUST00227152,Customer_115244,Yes,Ideal,2015-07-13,No
CUST00253410,Customer_115245,Yes,Glow-worm,2021-12-12,No
CUST00077219,Customer_115246,Yes,Viessmann,2022-10-12,No
CUST00042618,Customer_115247,Yes,Baxi,2017-11-25,Yes
CUST00090409,Customer_115248,Yes,Worcester Bosch,2017-02-16,No
CUST00155130,Customer_115249,Yes,Worcester Bosch,2023-10-14,No
CUST00271574,Customer_115250,Yes,Glow-worm,2025-09-27,Yes
CUST00133616,Customer_115251,Yes,Glow-worm,2016-08-03,No
CUST00065831,Customer_115252,Yes,Ideal,2024-01-06,Yes
CUST00240130,Customer_115253,Yes,Baxi,2025-08-02,Yes
CUST00050525,Customer_115254,Yes,Baxi,2023-12-27,No
CUST00174697,Customer_115255,Yes,Viessmann,2017-01-22,Yes
CUST00264875,Customer_115256,Yes,Ideal,2019-09-24,Yes
CUST00206811,Customer_115257,Yes,Worcester Bosch,2017-07-09,Yes
CUST00025237,Customer_115258,Yes,Baxi,2024-06-21,No
CUST00214709,Customer_115259,Yes,Glow-worm,2022-06-10,Yes
CUST00019541,Customer_115260,Yes,Baxi,2020-07-11,No
CUST00043317,Customer_115261,Yes,Worcester Bosch,2019-10-15,No
CUST00016146,Customer_115262,Yes,Viessmann,2016-04-08,Yes
CUST00139694,Customer_115263,Yes,Viessmann,2017-07-31,Yes
CUST00148839,Customer_115264,Yes,Viessmann,2024-06-18,No
CUST00178258,Customer_115265,Yes,Viessmann,2020-06-14,Yes
CUST00119359,Customer_115266,Yes,Ideal,2015-09-11,No
CUST00126535,Customer_115267,Yes,Viessmann,2021-09-04,Yes
CUST00085558,Customer_115268,Yes,Viessmann,2021-03-21,No
CUST00046569,Customer_115269,Yes,Ideal,2020-11-29,No
CUST00196589,Customer_115270,Yes,Baxi,2015-04-18,No
CUST00130848,Customer_115271,Yes,Vaillant,2019-05-16,No
CUST00023395,Customer_115272,Yes,Viessmann,2024-12-31,No
CUST00147195,Customer_115273,Yes,Vaillant,2016-01-11,Yes
CUST00092613,Customer_115274,Yes,Glow-worm,2023-07-03,Yes
CUST00136452,Customer_115275,Yes,Worcester Bosch,2015-10-02,No
CUST00242669,Customer_115276,Yes,Vaillant,2021-10-17,Yes
CUST00227676,Customer_115277,Yes,Worcester Bosch,2023-02-28,No
CUST00207511,Customer_115278,Yes,Vaillant,2020-09-28,Yes
CUST00217238,Customer_115279,Yes,Viessmann,2018-05-09,Yes
CUST00041428,Customer_115280,Yes,Glow-worm,2021-09-21,Yes
CUST00114158,Customer_115281,Yes,Vaillant,2026-04-07,Yes
CUST00252340,Customer_115282,Yes,Baxi,2021-04-13,No
CUST00116544,Customer_115283,Yes,Glow-worm,2018-08-06,No
CUST00177194,Customer_115284,Yes,Vaillant,2022-11-04,No
CUST00204376,Customer_115285,Yes,Worcester Bosch,2023-11-02,No
CUST00256597,Customer_115286,Yes,Baxi,2025-04-29,Yes
CUST00202444,Customer_115287,Yes,Glow-worm,2026-02-20,No
CUST00035482,Customer_115288,Yes,Vaillant,2016-05-09,Yes
CUST00085230,Customer_115289,Yes,Worcester Bosch,2024-10-11,Yes
CUST00219315,Customer_115290,Yes,Glow-worm,2026-05-19,No
CUST00198067,Customer_115291,Yes,Worcester Bosch,2019-05-02,Yes
CUST00211201,Customer_115292,Yes,Viessmann,2024-12-12,No
CUST00158027,Customer_115293,Yes,Worcester Bosch,2016-07-02,No
CUST00035107,Customer_115294,Yes,Glow-worm,2017-05-25,No
CUST00237728,Customer_115295,Yes,Baxi,2025-05-24,No
CUST00162772,Customer_115296,Yes,Ideal,2025-01-25,No
CUST00255593,Customer_115297,Yes,Worcester Bosch,2023-10-16,Yes
CUST00157994,Customer_115298,Yes,Baxi,2019-02-01,No
CUST00149479,Customer_115299,Yes,Glow-worm,2018-05-31,No
CUST00241456,Customer_115300,Yes,Ideal,2018-01-07,No
CUST00113884,Customer_115301,Yes,Vaillant,2015-09-01,Yes
CUST00190227,Customer_115302,Yes,Worcester Bosch,2015-06-27,Yes
CUST00214733,Customer_115303,Yes,Viessmann,2025-09-14,Yes
CUST00190619,Customer_115304,Yes,Vaillant,2017-05-09,Yes
CUST00000854,Customer_115305,Yes,Viessmann,2017-08-02,Yes
CUST00249989,Customer_115306,Yes,Baxi,2019-02-05,Yes
CUST00064189,Customer_115307,Yes,Baxi,2019-08-02,No
CUST00177334,Customer_115308,Yes,Glow-worm,2017-01-12,Yes
CUST00002202,Customer_115309,Yes,Ideal,2021-02-10,No
CUST00071135,Customer_115310,Yes,Viessmann,2024-09-10,No
CUST00009322,Customer_115311,Yes,Baxi,2017-09-19,No
CUST00223759,Customer_115312,Yes,Glow-worm,2019-03-07,No
CUST00058186,Customer_115313,Yes,Viessmann,2020-01-28,No
CUST00196186,Customer_115314,Yes,Baxi,2016-11-22,Yes
CUST00199330,Customer_115315,Yes,Viessmann,2024-10-06,No
CUST00209855,Customer_115316,Yes,Glow-worm,2025-04-13,No
CUST00188879,Customer_115317,Yes,Ideal,2024-08-16,Yes
CUST00134128,Customer_115318,Yes,Vaillant,2019-09-16,Yes
CUST00153840,Customer_115319,Yes,Worcester Bosch,2018-04-15,No
CUST00009538,Customer_115320,Yes,Baxi,2022-12-15,Yes
CUST00232213,Customer_115321,Yes,Glow-worm,2015-12-27,Yes
CUST00113400,Customer_115322,Yes,Glow-worm,2020-08-10,Yes
CUST00126597,Customer_115323,Yes,Glow-worm,2025-12-12,Yes
CUST00140337,Customer_115324,Yes,Glow-worm,2020-11-17,Yes
CUST00158628,Customer_115325,Yes,Glow-worm,2024-05-29,Yes
CUST00265702,Customer_115326,Yes,Viessmann,2022-01-12,Yes
CUST00037173,Customer_115327,Yes,Baxi,2016-03-18,No
CUST00228288,Customer_115328,Yes,Baxi,2016-09-16,Yes
CUST00150154,Customer_115329,Yes,Worcester Bosch,2016-11-10,No
CUST00070322,Customer_115330,Yes,Ideal,2015-11-25,Yes
CUST00037480,Customer_115331,Yes,Worcester Bosch,2023-03-24,Yes
CUST00150975,Customer_115332,Yes,Vaillant,2019-09-19,No
CUST00166502,Customer_115333,Yes,Vaillant,2017-04-26,Yes
CUST00150121,Customer_115334,Yes,Vaillant,2015-03-09,No
CUST00163435,Customer_115335,Yes,Vaillant,2026-05-03,No
CUST00165268,Customer_115336,Yes,Vaillant,2015-12-05,Yes
CUST00178920,Customer_115337,Yes,Viessmann,2025-01-28,No
CUST00129069,Customer_115338,Yes,Baxi,2015-01-03,No
CUST00148227,Customer_115339,Yes,Viessmann,2021-02-13,No
CUST00145408,Customer_115340,Yes,Viessmann,2024-09-14,No
CUST00201406,Customer_115341,Yes,Worcester Bosch,2024-04-02,No
CUST00269603,Customer_115342,Yes,Worcester Bosch,2022-02-27,Yes
CUST00269956,Customer_115343,Yes,Viessmann,2020-09-08,No
CUST00239075,Customer_115344,Yes,Vaillant,2024-11-19,No
CUST00033692,Customer_115345,Yes,Ideal,2018-03-23,No
CUST00185342,Customer_115346,Yes,Baxi,2022-01-03,Yes
CUST00138823,Customer_115347,Yes,Vaillant,2019-11-11,Yes
CUST00139615,Customer_115348,Yes,Worcester Bosch,2022-07-08,Yes
CUST00197695,Customer_115349,Yes,Viessmann,2020-03-05,No
CUST00102696,Customer_115350,Yes,Glow-worm,2021-12-11,No
CUST00160086,Customer_115351,Yes,Glow-worm,2022-08-20,No
CUST00074037,Customer_115352,Yes,Worcester Bosch,2022-05-10,Yes
CUST00106760,Customer_115353,Yes,Baxi,2020-02-13,No
CUST00146793,Customer_115354,Yes,Viessmann,2015-03-12,No
CUST00235140,Customer_115355,Yes,Ideal,2024-05-21,Yes
CUST00192906,Customer_115356,Yes,Viessmann,2021-04-04,Yes
CUST00047134,Customer_115357,Yes,Worcester Bosch,2022-03-22,No
CUST00079582,Customer_115358,Yes,Vaillant,2024-10-04,No
CUST00239699,Customer_115359,Yes,Worcester Bosch,2019-06-01,Yes
CUST00039631,Customer_115360,Yes,Baxi,2022-02-18,No
CUST00232382,Customer_115361,Yes,Ideal,2022-09-04,No
CUST00266697,Customer_115362,Yes,Glow-worm,2025-06-24,No
CUST00159421,Customer_115363,Yes,Baxi,2026-01-23,No
CUST00151392,Customer_115364,Yes,Baxi,2025-10-19,No
CUST00127672,Customer_115365,Yes,Vaillant,2020-12-02,Yes
CUST00243400,Customer_115366,Yes,Worcester Bosch,2018-06-10,Yes
CUST00258882,Customer_115367,Yes,Vaillant,2026-03-17,Yes
CUST00225497,Customer_115368,Yes,Vaillant,2018-08-21,No
CUST00244749,Customer_115369,Yes,Viessmann,2022-02-09,No
CUST00011419,Customer_115370,Yes,Worcester Bosch,2022-10-31,Yes
CUST00208368,Customer_115371,Yes,Glow-worm,2019-11-19,No
CUST00157253,Customer_115372,Yes,Viessmann,2025-12-28,Yes
CUST00035939,Customer_115373,Yes,Glow-worm,2022-08-04,No
CUST00098560,Customer_115374,Yes,Worcester Bosch,2018-08-21,No
CUST00271754,Customer_115375,Yes,Vaillant,2023-10-03,No
CUST00123353,Customer_115376,Yes,Ideal,2017-04-19,No
CUST00029281,Customer_115377,Yes,Viessmann,2025-04-01,No
CUST00054648,Customer_115378,Yes,Worcester Bosch,2015-11-05,No
CUST00060341,Customer_115379,Yes,Viessmann,2020-12-28,No
CUST00049321,Customer_115380,Yes,Worcester Bosch,2019-04-11,Yes
CUST00170005,Customer_115381,Yes,Viessmann,2019-11-23,No
CUST00226232,Customer_115382,Yes,Ideal,2022-05-25,Yes
CUST00233696,Customer_115383,Yes,Worcester Bosch,2018-12-03,Yes
CUST00132445,Customer_115384,Yes,Ideal,2019-02-13,No
CUST00065220,Customer_115385,Yes,Glow-worm,2021-05-24,Yes
CUST00256392,Customer_115386,Yes,Ideal,2024-08-05,No
CUST00252141,Customer_115387,Yes,Glow-worm,2016-04-06,Yes
CUST00174256,Customer_115388,Yes,Ideal,2024-05-12,No
CUST00253747,Customer_115389,Yes,Viessmann,2015-10-07,No
CUST00243242,Customer_115390,Yes,Baxi,2025-02-16,No
CUST00204418,Customer_115391,Yes,Vaillant,2026-06-30,Yes
CUST00031180,Customer_115392,Yes,Baxi,2022-08-23,No
CUST00112120,Customer_115393,Yes,Baxi,2015-12-31,Yes
CUST00244492,Customer_115394,Yes,Viessmann,2019-01-17,Yes
CUST00153871,Customer_115395,Yes,Baxi,2024-04-23,Yes
CUST00079164,Customer_115396,Yes,Baxi,2017-08-10,No
CUST00021736,Customer_115397,Yes,Viessmann,2018-12-21,Yes
CUST00077631,Customer_115398,Yes,Vaillant,2020-03-01,No
CUST00236354,Customer_115399,Yes,Vaillant,2025-03-22,Yes
CUST00209459,Customer_115400,Yes,Baxi,2019-01-01,No
CUST00246642,Customer_115401,Yes,Vaillant,2015-07-04,No
CUST00206422,Customer_115402,Yes,Viessmann,2016-03-02,No
CUST00044452,Customer_115403,Yes,Ideal,2015-05-25,No
CUST00041464,Customer_115404,Yes,Worcester Bosch,2018-10-22,No
CUST00237319,Customer_115405,Yes,Viessmann,2024-03-16,Yes
CUST00233708,Customer_115406,Yes,Vaillant,2020-02-21,No
CUST00205064,Customer_115407,Yes,Baxi,2026-03-24,Yes
CUST00035014,Customer_115408,Yes,Glow-worm,2024-11-15,No
CUST00219197,Customer_115409,Yes,Vaillant,2026-03-18,No
CUST00155031,Customer_115410,Yes,Glow-worm,2022-12-17,Yes
CUST00248263,Customer_115411,Yes,Baxi,2019-10-14,No
CUST00226743,Customer_115412,Yes,Worcester Bosch,2021-05-09,Yes
CUST00022127,Customer_115413,Yes,Ideal,2017-06-05,No
CUST00252067,Customer_115414,Yes,Ideal,2016-09-28,Yes
CUST00150115,Customer_115415,Yes,Viessmann,2017-08-20,Yes
CUST00265332,Customer_115416,Yes,Worcester Bosch,2021-12-14,No
CUST00254541,Customer_115417,Yes,Viessmann,2019-05-05,No
CUST00186016,Customer_115418,Yes,Glow-worm,2019-11-26,No
CUST00113625,Customer_115419,Yes,Glow-worm,2026-04-01,No
CUST00174571,Customer_115420,Yes,Worcester Bosch,2020-01-26,No
CUST00235312,Customer_115421,Yes,Worcester Bosch,2017-04-22,No
CUST00101740,Customer_115422,Yes,Ideal,2016-12-11,Yes
CUST00112508,Customer_115423,Yes,Worcester Bosch,2020-05-05,Yes
CUST00152327,Customer_115424,Yes,Worcester Bosch,2025-02-24,No
CUST00243784,Customer_115425,Yes,Vaillant,2018-08-08,Yes
CUST00117121,Customer_115426,Yes,Worcester Bosch,2021-10-14,No
CUST00074073,Customer_115427,Yes,Ideal,2019-02-10,Yes
CUST00175253,Customer_115428,Yes,Ideal,2018-01-22,No
CUST00144836,Customer_115429,Yes,Ideal,2024-09-19,Yes
CUST00270954,Customer_115430,Yes,Baxi,2020-08-10,Yes
CUST00224084,Customer_115431,Yes,Viessmann,2022-07-19,Yes
CUST00264783,Customer_115432,Yes,Worcester Bosch,2020-12-01,No
CUST00018196,Customer_115433,Yes,Baxi,2021-02-11,No
CUST00113375,Customer_115434,Yes,Ideal,2026-04-05,No
CUST00153422,Customer_115435,Yes,Ideal,2021-03-13,Yes
CUST00174684,Customer_115436,Yes,Ideal,2022-06-01,No
CUST00246067,Customer_115437,Yes,Worcester Bosch,2022-02-28,No
CUST00124269,Customer_115438,Yes,Baxi,2024-06-16,No
CUST00155925,Customer_115439,Yes,Baxi,2015-10-29,Yes
CUST00233938,Customer_115440,Yes,Vaillant,2026-01-02,Yes
CUST00179770,Customer_115441,Yes,Viessmann,2017-08-05,No
CUST00157586,Customer_115442,Yes,Ideal,2023-08-20,No
CUST00015010,Customer_115443,Yes,Glow-worm,2021-07-13,No
CUST00079671,Customer_115444,Yes,Vaillant,2015-01-16,No
CUST00259794,Customer_115445,Yes,Worcester Bosch,2019-07-23,Yes
CUST00203334,Customer_115446,Yes,Vaillant,2015-04-19,Yes
CUST00016768,Customer_115447,Yes,Ideal,2015-12-22,Yes
CUST00041173,Customer_115448,Yes,Vaillant,2021-12-12,No
CUST00077478,Customer_115449,Yes,Ideal,2016-01-28,Yes
CUST00136884,Customer_115450,Yes,Vaillant,2018-08-19,Yes
CUST00188619,Customer_115451,Yes,Ideal,2021-04-04,No
CUST00218706,Customer_115452,Yes,Baxi,2018-08-22,No
CUST00257412,Customer_115453,Yes,Vaillant,2018-01-24,Yes
CUST00113111,Customer_115454,Yes,Baxi,2024-06-23,Yes
CUST00023271,Customer_115455,Yes,Viessmann,2023-07-24,Yes
CUST00072968,Customer_115456,Yes,Viessmann,2018-12-03,No
CUST00207519,Customer_115457,Yes,Viessmann,2025-03-22,Yes
CUST00038946,Customer_115458,Yes,Vaillant,2024-02-07,No
CUST00107419,Customer_115459,Yes,Viessmann,2021-12-25,Yes
CUST00081274,Customer_115460,Yes,Baxi,2017-01-05,No
CUST00149333,Customer_115461,Yes,Baxi,2017-07-12,No
CUST00236429,Customer_115462,Yes,Glow-worm,2019-01-13,No
CUST00150357,Customer_115463,Yes,Glow-worm,2015-12-29,No
CUST00163888,Customer_115464,Yes,Glow-worm,2019-05-07,Yes
CUST00034731,Customer_115465,Yes,Viessmann,2016-12-29,No
CUST00242168,Customer_115466,Yes,Viessmann,2025-11-06,No
CUST00127843,Customer_115467,Yes,Worcester Bosch,2022-08-28,No
CUST00261973,Customer_115468,Yes,Worcester Bosch,2017-01-13,Yes
CUST00098322,Customer_115469,Yes,Vaillant,2024-12-17,Yes
CUST00039674,Customer_115470,Yes,Worcester Bosch,2017-12-15,No
CUST00094393,Customer_115471,Yes,Baxi,2018-12-12,No
CUST00104750,Customer_115472,Yes,Baxi,2020-03-05,Yes
CUST00180923,Customer_115473,Yes,Vaillant,2015-02-04,No
CUST00214002,Customer_115474,Yes,Vaillant,2017-11-09,Yes
CUST00268409,Customer_115475,Yes,Ideal,2021-03-10,Yes
CUST00248607,Customer_115476,Yes,Worcester Bosch,2023-05-03,Yes
CUST00236802,Customer_115477,Yes,Ideal,2025-06-25,No
CUST00171512,Customer_115478,Yes,Viessmann,2019-05-27,Yes
CUST00167276,Customer_115479,Yes,Glow-worm,2016-01-08,No
CUST00028548,Customer_115480,Yes,Glow-worm,2017-02-18,No
CUST00045373,Customer_115481,Yes,Baxi,2019-05-24,No
CUST00134459,Customer_115482,Yes,Vaillant,2022-01-23,No
CUST00147831,Customer_115483,Yes,Viessmann,2026-06-19,Yes
CUST00160112,Customer_115484,Yes,Ideal,2016-01-16,No
CUST00130662,Customer_115485,Yes,Viessmann,2018-05-10,Yes
CUST00003013,Customer_115486,Yes,Viessmann,2020-07-22,No
CUST00025446,Customer_115487,Yes,Vaillant,2022-06-27,Yes
CUST00129230,Customer_115488,Yes,Worcester Bosch,2019-07-02,No
CUST00086121,Customer_115489,Yes,Vaillant,2015-01-13,Yes
CUST00021608,Customer_115490,Yes,Vaillant,2026-06-19,No
CUST00213234,Customer_115491,Yes,Worcester Bosch,2017-12-21,Yes
CUST00100338,Customer_115492,Yes,Worcester Bosch,2021-08-14,No
CUST00204284,Customer_115493,Yes,Vaillant,2021-04-02,Yes
CUST00161473,Customer_115494,Yes,Worcester Bosch,2025-03-11,Yes
CUST00150247,Customer_115495,Yes,Baxi,2025-09-24,No
CUST00220994,Customer_115496,Yes,Viessmann,2024-02-29,Yes
CUST00235372,Customer_115497,Yes,Viessmann,2022-01-20,Yes
CUST00008221,Customer_115498,Yes,Ideal,2019-04-08,Yes
CUST00020206,Customer_115499,Yes,Vaillant,2021-06-16,Yes
CUST00059409,Customer_115500,Yes,Viessmann,2025-03-29,No
CUST00135789,Customer_115501,Yes,Viessmann,2026-06-12,No
CUST00244884,Customer_115502,Yes,Viessmann,2015-01-20,No
CUST00109867,Customer_115503,Yes,Worcester Bosch,2026-07-05,Yes
CUST00092866,Customer_115504,Yes,Worcester Bosch,2025-10-04,No
CUST00059697,Customer_115505,Yes,Viessmann,2023-04-24,No
CUST00122202,Customer_115506,Yes,Baxi,2021-12-18,Yes
CUST00144722,Customer_115507,Yes,Worcester Bosch,2023-07-14,Yes
CUST00177052,Customer_115508,Yes,Viessmann,2020-06-20,No
CUST00008933,Customer_115509,Yes,Ideal,2018-06-22,No
CUST00165975,Customer_115510,Yes,Viessmann,2019-04-17,Yes
CUST00183935,Customer_115511,Yes,Glow-worm,2016-06-28,Yes
CUST00055793,Customer_115512,Yes,Glow-worm,2021-08-13,No
CUST00008606,Customer_115513,Yes,Vaillant,2026-06-01,No
CUST00049351,Customer_115514,Yes,Viessmann,2021-06-19,No
CUST00078267,Customer_115515,Yes,Vaillant,2018-04-20,Yes
CUST00150397,Customer_115516,Yes,Ideal,2019-10-10,Yes
CUST00043582,Customer_115517,Yes,Ideal,2018-09-04,No
CUST00230660,Customer_115518,Yes,Baxi,2017-06-11,No
CUST00233675,Customer_115519,Yes,Viessmann,2018-09-11,No
CUST00053081,Customer_115520,Yes,Worcester Bosch,2022-07-30,Yes
CUST00246144,Customer_115521,Yes,Baxi,2025-12-11,Yes
CUST00056748,Customer_115522,Yes,Glow-worm,2023-10-15,No
CUST00200277,Customer_115523,Yes,Baxi,2020-06-01,No
CUST00117151,Customer_115524,Yes,Vaillant,2022-11-20,No
CUST00177544,Customer_115525,Yes,Baxi,2020-02-05,No
CUST00025167,Customer_115526,Yes,Glow-worm,2026-02-14,No
CUST00268319,Customer_115527,Yes,Glow-worm,2016-04-20,Yes
CUST00186435,Customer_115528,Yes,Baxi,2016-03-07,No
CUST00037820,Customer_115529,Yes,Baxi,2016-06-14,Yes
CUST00064147,Customer_115530,Yes,Glow-worm,2019-01-01,Yes
CUST00191548,Customer_115531,Yes,Vaillant,2026-04-30,No
CUST00044133,Customer_115532,Yes,Ideal,2025-04-19,No
CUST00158058,Customer_115533,Yes,Baxi,2017-03-22,No
CUST00232277,Customer_115534,Yes,Ideal,2020-01-18,No
CUST00241966,Customer_115535,Yes,Ideal,2017-12-21,No
CUST00050391,Customer_115536,Yes,Glow-worm,2016-02-06,Yes
CUST00234993,Customer_115537,Yes,Glow-worm,2022-04-14,Yes
CUST00196984,Customer_115538,Yes,Glow-worm,2022-04-19,Yes
CUST00005472,Customer_115539,Yes,Glow-worm,2015-07-19,Yes
CUST00142501,Customer_115540,Yes,Vaillant,2016-08-22,Yes
CUST00073289,Customer_115541,Yes,Ideal,2022-10-14,No
CUST00046483,Customer_115542,Yes,Glow-worm,2015-04-06,Yes
CUST00017352,Customer_115543,Yes,Vaillant,2026-02-06,No
CUST00059652,Customer_115544,Yes,Baxi,2017-12-23,No
CUST00050870,Customer_115545,Yes,Worcester Bosch,2017-07-29,Yes
CUST00122383,Customer_115546,Yes,Vaillant,2024-04-25,Yes
CUST00001312,Customer_115547,Yes,Glow-worm,2019-09-13,Yes
CUST00049888,Customer_115548,Yes,Worcester Bosch,2022-06-03,Yes
